2026-07-04 00:15:27 | INFO | mpy_cli | 开始擦除 [1/23]: 设备文件系统
2026-07-04 00:28:19 | INFO | mpy_cli | 完成上传 [23/23]: D:/2026_SmartCar/PersonalCode/CarA/user_main.py -> :user_main.py
2026-07-04 00:28:19 | INFO | mpy_cli | 部署完成: success=23 failure=0
2026-07-04 01:21:16 | INFO | mpy_cli | 开始擦除 [1/23]: 设备文件系统
2026-07-04 01:21:17 | INFO | mpy_cli | 完成擦除 [1/23]: 设备文件系统
2026-07-04 01:21:17 | INFO | mpy_cli | 开始上传 [2/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpy-cli.toml -> :.mpy-cli.toml
2026-07-04 01:21:17 | INFO | mpy_cli | 完成上传 [2/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpy-cli.toml -> :.mpy-cli.toml
2026-07-04 01:21:17 | INFO | mpy_cli | 开始上传 [3/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpyignore -> :.mpyignore
2026-07-04 01:21:18 | INFO | mpy_cli | 完成上传 [3/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpyignore -> :.mpyignore
2026-07-04 01:21:18 | INFO | mpy_cli | 开始上传 [4/23]: D:/2026_SmartCar/PersonalCode/CarA/boot.py -> :boot.py
2026-07-04 01:21:18 | INFO | mpy_cli | 完成上传 [4/23]: D:/2026_SmartCar/PersonalCode/CarA/boot.py -> :boot.py
2026-07-04 01:21:18 | INFO | mpy_cli | 开始上传 [5/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/MCXVisionUsart.py -> :connection/MCXVisionUsart.py
2026-07-04 01:21:19 | INFO | mpy_cli | 完成上传 [5/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/MCXVisionUsart.py -> :connection/MCXVisionUsart.py
2026-07-04 01:21:19 | INFO | mpy_cli | 开始上传 [6/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/PIDYawUsart.py -> :connection/PIDYawUsart.py
2026-07-04 01:21:20 | INFO | mpy_cli | 完成上传 [6/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/PIDYawUsart.py -> :connection/PIDYawUsart.py
2026-07-04 01:21:20 | INFO | mpy_cli | 开始上传 [7/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsart.py -> :connection/WirelessUsart.py
2026-07-04 01:21:20 | INFO | mpy_cli | 完成上传 [7/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsart.py -> :connection/WirelessUsart.py
2026-07-04 01:21:20 | INFO | mpy_cli | 开始上传 [8/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsartCars.py -> :connection/WirelessUsartCars.py
2026-07-04 01:21:22 | INFO | mpy_cli | 完成上传 [8/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsartCars.py -> :connection/WirelessUsartCars.py
2026-07-04 01:21:22 | INFO | mpy_cli | 开始上传 [9/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/__init__.py -> :connection/__init__.py
2026-07-04 01:21:22 | INFO | mpy_cli | 完成上传 [9/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/__init__.py -> :connection/__init__.py
2026-07-04 01:21:22 | INFO | mpy_cli | 开始上传 [10/23]: D:/2026_SmartCar/PersonalCode/CarA/control/ColorTrace.py -> :control/ColorTrace.py
2026-07-04 01:21:24 | INFO | mpy_cli | 完成上传 [10/23]: D:/2026_SmartCar/PersonalCode/CarA/control/ColorTrace.py -> :control/ColorTrace.py
2026-07-04 01:21:24 | INFO | mpy_cli | 开始上传 [11/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorControl.py -> :control/MotorControl.py
2026-07-04 01:21:25 | INFO | mpy_cli | 完成上传 [11/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorControl.py -> :control/MotorControl.py
2026-07-04 01:21:25 | INFO | mpy_cli | 开始上传 [12/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorEncoder.py -> :control/MotorEncoder.py
2026-07-04 01:21:26 | INFO | mpy_cli | 完成上传 [12/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorEncoder.py -> :control/MotorEncoder.py
2026-07-04 01:21:26 | INFO | mpy_cli | 开始上传 [13/23]: D:/2026_SmartCar/PersonalCode/CarA/control/PID.py -> :control/PID.py
2026-07-04 01:21:26 | INFO | mpy_cli | 完成上传 [13/23]: D:/2026_SmartCar/PersonalCode/CarA/control/PID.py -> :control/PID.py
2026-07-04 01:21:26 | INFO | mpy_cli | 开始上传 [14/23]: D:/2026_SmartCar/PersonalCode/CarA/control/__init__.py -> :control/__init__.py
2026-07-04 01:21:27 | INFO | mpy_cli | 完成上传 [14/23]: D:/2026_SmartCar/PersonalCode/CarA/control/__init__.py -> :control/__init__.py
2026-07-04 01:21:27 | INFO | mpy_cli | 开始上传 [15/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/IMUVertical.py -> :imu/IMUVertical.py
2026-07-04 01:21:28 | INFO | mpy_cli | 完成上传 [15/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/IMUVertical.py -> :imu/IMUVertical.py
2026-07-04 01:21:28 | INFO | mpy_cli | 开始上传 [16/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/Imu.py -> :imu/Imu.py
2026-07-04 01:21:29 | INFO | mpy_cli | 完成上传 [16/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/Imu.py -> :imu/Imu.py
2026-07-04 01:21:29 | INFO | mpy_cli | 开始上传 [17/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/ImuDataSend.py -> :imu/ImuDataSend.py
2026-07-04 01:21:30 | INFO | mpy_cli | 完成上传 [17/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/ImuDataSend.py -> :imu/ImuDataSend.py
2026-07-04 01:21:30 | INFO | mpy_cli | 开始上传 [18/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/ImuPoseEstimator.py -> :imu/ImuPoseEstimator.py
2026-07-04 01:21:31 | INFO | mpy_cli | 完成上传 [18/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/ImuPoseEstimator.py -> :imu/ImuPoseEstimator.py
2026-07-04 01:21:31 | INFO | mpy_cli | 开始上传 [19/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/__init__.py -> :imu/__init__.py
2026-07-04 01:21:31 | INFO | mpy_cli | 完成上传 [19/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/__init__.py -> :imu/__init__.py
2026-07-04 01:21:31 | INFO | mpy_cli | 开始上传 [20/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/imu660ra_reader.py -> :imu/imu660ra_reader.py
2026-07-04 01:21:32 | INFO | mpy_cli | 完成上传 [20/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/imu660ra_reader.py -> :imu/imu660ra_reader.py
2026-07-04 01:21:32 | INFO | mpy_cli | 开始上传 [21/23]: D:/2026_SmartCar/PersonalCode/CarA/user/__init__.py -> :user/__init__.py
2026-07-04 01:21:33 | INFO | mpy_cli | 完成上传 [21/23]: D:/2026_SmartCar/PersonalCode/CarA/user/__init__.py -> :user/__init__.py
2026-07-04 01:21:33 | INFO | mpy_cli | 开始上传 [22/23]: D:/2026_SmartCar/PersonalCode/CarA/user/mainA.py -> :user/mainA.py
2026-07-04 01:21:34 | INFO | mpy_cli | 完成上传 [22/23]: D:/2026_SmartCar/PersonalCode/CarA/user/mainA.py -> :user/mainA.py
2026-07-04 01:21:34 | INFO | mpy_cli | 开始上传 [23/23]: D:/2026_SmartCar/PersonalCode/CarA/user_main.py -> :user_main.py
2026-07-04 01:21:34 | INFO | mpy_cli | 完成上传 [23/23]: D:/2026_SmartCar/PersonalCode/CarA/user_main.py -> :user_main.py
2026-07-04 01:21:34 | INFO | mpy_cli | 部署完成: success=23 failure=0
2026-07-04 01:23:59 | INFO | mpy_cli | 开始擦除 [1/23]: 设备文件系统
2026-07-04 01:24:00 | INFO | mpy_cli | 完成擦除 [1/23]: 设备文件系统
2026-07-04 01:24:00 | INFO | mpy_cli | 开始上传 [2/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpy-cli.toml -> :.mpy-cli.toml
2026-07-04 01:24:00 | INFO | mpy_cli | 完成上传 [2/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpy-cli.toml -> :.mpy-cli.toml
2026-07-04 01:24:00 | INFO | mpy_cli | 开始上传 [3/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpyignore -> :.mpyignore
2026-07-04 01:24:00 | INFO | mpy_cli | 完成上传 [3/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpyignore -> :.mpyignore
2026-07-04 01:24:00 | INFO | mpy_cli | 开始上传 [4/23]: D:/2026_SmartCar/PersonalCode/CarA/boot.py -> :boot.py
2026-07-04 01:24:01 | INFO | mpy_cli | 完成上传 [4/23]: D:/2026_SmartCar/PersonalCode/CarA/boot.py -> :boot.py
2026-07-04 01:24:01 | INFO | mpy_cli | 开始上传 [5/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/MCXVisionUsart.py -> :connection/MCXVisionUsart.py
2026-07-04 01:24:02 | INFO | mpy_cli | 完成上传 [5/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/MCXVisionUsart.py -> :connection/MCXVisionUsart.py
2026-07-04 01:24:02 | INFO | mpy_cli | 开始上传 [6/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/PIDYawUsart.py -> :connection/PIDYawUsart.py
2026-07-04 01:24:02 | INFO | mpy_cli | 完成上传 [6/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/PIDYawUsart.py -> :connection/PIDYawUsart.py
2026-07-04 01:24:02 | INFO | mpy_cli | 开始上传 [7/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsart.py -> :connection/WirelessUsart.py
2026-07-04 01:24:03 | INFO | mpy_cli | 完成上传 [7/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsart.py -> :connection/WirelessUsart.py
2026-07-04 01:24:03 | INFO | mpy_cli | 开始上传 [8/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsartCars.py -> :connection/WirelessUsartCars.py
2026-07-04 01:24:04 | INFO | mpy_cli | 完成上传 [8/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsartCars.py -> :connection/WirelessUsartCars.py
2026-07-04 01:24:04 | INFO | mpy_cli | 开始上传 [9/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/__init__.py -> :connection/__init__.py
2026-07-04 01:24:05 | INFO | mpy_cli | 完成上传 [9/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/__init__.py -> :connection/__init__.py
2026-07-04 01:24:05 | INFO | mpy_cli | 开始上传 [10/23]: D:/2026_SmartCar/PersonalCode/CarA/control/ColorTrace.py -> :control/ColorTrace.py
2026-07-04 01:24:06 | INFO | mpy_cli | 完成上传 [10/23]: D:/2026_SmartCar/PersonalCode/CarA/control/ColorTrace.py -> :control/ColorTrace.py
2026-07-04 01:24:06 | INFO | mpy_cli | 开始上传 [11/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorControl.py -> :control/MotorControl.py
2026-07-04 01:24:07 | INFO | mpy_cli | 完成上传 [11/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorControl.py -> :control/MotorControl.py
2026-07-04 01:24:07 | INFO | mpy_cli | 开始上传 [12/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorEncoder.py -> :control/MotorEncoder.py
2026-07-04 01:24:08 | INFO | mpy_cli | 完成上传 [12/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorEncoder.py -> :control/MotorEncoder.py
2026-07-04 01:24:08 | INFO | mpy_cli | 开始上传 [13/23]: D:/2026_SmartCar/PersonalCode/CarA/control/PID.py -> :control/PID.py
2026-07-04 01:24:09 | INFO | mpy_cli | 完成上传 [13/23]: D:/2026_SmartCar/PersonalCode/CarA/control/PID.py -> :control/PID.py
2026-07-04 01:24:09 | INFO | mpy_cli | 开始上传 [14/23]: D:/2026_SmartCar/PersonalCode/CarA/control/__init__.py -> :control/__init__.py
2026-07-04 01:24:10 | INFO | mpy_cli | 完成上传 [14/23]: D:/2026_SmartCar/PersonalCode/CarA/control/__init__.py -> :control/__init__.py
2026-07-04 01:24:10 | INFO | mpy_cli | 开始上传 [15/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/IMUVertical.py -> :imu/IMUVertical.py
2026-07-04 01:24:11 | INFO | mpy_cli | 完成上传 [15/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/IMUVertical.py -> :imu/IMUVertical.py
2026-07-04 01:24:11 | INFO | mpy_cli | 开始上传 [16/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/Imu.py -> :imu/Imu.py
2026-07-04 01:24:12 | INFO | mpy_cli | 完成上传 [16/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/Imu.py -> :imu/Imu.py
2026-07-04 01:24:12 | INFO | mpy_cli | 开始上传 [17/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/ImuDataSend.py -> :imu/ImuDataSend.py
2026-07-04 01:24:12 | INFO | mpy_cli | 完成上传 [17/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/ImuDataSend.py -> :imu/ImuDataSend.py
2026-07-04 01:24:12 | INFO | mpy_cli | 开始上传 [18/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/ImuPoseEstimator.py -> :imu/ImuPoseEstimator.py
2026-07-04 01:24:13 | INFO | mpy_cli | 完成上传 [18/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/ImuPoseEstimator.py -> :imu/ImuPoseEstimator.py
2026-07-04 01:24:13 | INFO | mpy_cli | 开始上传 [19/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/__init__.py -> :imu/__init__.py
2026-07-04 01:24:14 | INFO | mpy_cli | 完成上传 [19/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/__init__.py -> :imu/__init__.py
2026-07-04 01:24:14 | INFO | mpy_cli | 开始上传 [20/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/imu660ra_reader.py -> :imu/imu660ra_reader.py
2026-07-04 01:24:15 | INFO | mpy_cli | 完成上传 [20/23]: D:/2026_SmartCar/PersonalCode/CarA/imu/imu660ra_reader.py -> :imu/imu660ra_reader.py
2026-07-04 01:24:15 | INFO | mpy_cli | 开始上传 [21/23]: D:/2026_SmartCar/PersonalCode/CarA/user/__init__.py -> :user/__init__.py
2026-07-04 01:24:16 | INFO | mpy_cli | 完成上传 [21/23]: D:/2026_SmartCar/PersonalCode/CarA/user/__init__.py -> :user/__init__.py
2026-07-04 01:24:16 | INFO | mpy_cli | 开始上传 [22/23]: D:/2026_SmartCar/PersonalCode/CarA/user/mainA.py -> :user/mainA.py
2026-07-04 01:24:16 | INFO | mpy_cli | 完成上传 [22/23]: D:/2026_SmartCar/PersonalCode/CarA/user/mainA.py -> :user/mainA.py
2026-07-04 01:24:16 | INFO | mpy_cli | 开始上传 [23/23]: D:/2026_SmartCar/PersonalCode/CarA/user_main.py -> :user_main.py
2026-07-04 01:24:17 | INFO | mpy_cli | 完成上传 [23/23]: D:/2026_SmartCar/PersonalCode/CarA/user_main.py -> :user_main.py
2026-07-04 01:24:17 | INFO | mpy_cli | 部署完成: success=23 failure=0
2026-07-04 01:33:47 | INFO | mpy_cli | 开始擦除 [1/23]: 设备文件系统
2026-07-04 01:33:48 | INFO | mpy_cli | 完成擦除 [1/23]: 设备文件系统
2026-07-04 01:33:48 | INFO | mpy_cli | 开始上传 [2/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpy-cli.toml -> :.mpy-cli.toml
2026-07-04 01:33:48 | INFO | mpy_cli | 完成上传 [2/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpy-cli.toml -> :.mpy-cli.toml
2026-07-04 01:33:48 | INFO | mpy_cli | 开始上传 [3/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpyignore -> :.mpyignore
2026-07-04 01:33:49 | INFO | mpy_cli | 完成上传 [3/23]: D:/2026_SmartCar/PersonalCode/CarA/.mpyignore -> :.mpyignore
2026-07-04 01:33:49 | INFO | mpy_cli | 开始上传 [4/23]: D:/2026_SmartCar/PersonalCode/CarA/boot.py -> :boot.py
2026-07-04 01:33:49 | INFO | mpy_cli | 完成上传 [4/23]: D:/2026_SmartCar/PersonalCode/CarA/boot.py -> :boot.py
2026-07-04 01:33:49 | INFO | mpy_cli | 开始上传 [5/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/MCXVisionUsart.py -> :connection/MCXVisionUsart.py
2026-07-04 01:33:50 | INFO | mpy_cli | 完成上传 [5/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/MCXVisionUsart.py -> :connection/MCXVisionUsart.py
2026-07-04 01:33:50 | INFO | mpy_cli | 开始上传 [6/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/PIDYawUsart.py -> :connection/PIDYawUsart.py
2026-07-04 01:33:50 | INFO | mpy_cli | 完成上传 [6/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/PIDYawUsart.py -> :connection/PIDYawUsart.py
2026-07-04 01:33:50 | INFO | mpy_cli | 开始上传 [7/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsart.py -> :connection/WirelessUsart.py
2026-07-04 01:33:51 | INFO | mpy_cli | 完成上传 [7/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsart.py -> :connection/WirelessUsart.py
2026-07-04 01:33:51 | INFO | mpy_cli | 开始上传 [8/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsartCars.py -> :connection/WirelessUsartCars.py
2026-07-04 01:33:52 | INFO | mpy_cli | 完成上传 [8/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/WirelessUsartCars.py -> :connection/WirelessUsartCars.py
2026-07-04 01:33:52 | INFO | mpy_cli | 开始上传 [9/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/__init__.py -> :connection/__init__.py
2026-07-04 01:33:53 | INFO | mpy_cli | 完成上传 [9/23]: D:/2026_SmartCar/PersonalCode/CarA/connection/__init__.py -> :connection/__init__.py
2026-07-04 01:33:53 | INFO | mpy_cli | 开始上传 [10/23]: D:/2026_SmartCar/PersonalCode/CarA/control/ColorTrace.py -> :control/ColorTrace.py
2026-07-04 01:33:54 | INFO | mpy_cli | 完成上传 [10/23]: D:/2026_SmartCar/PersonalCode/CarA/control/ColorTrace.py -> :control/ColorTrace.py
2026-07-04 01:33:54 | INFO | mpy_cli | 开始上传 [11/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorControl.py -> :control/MotorControl.py
2026-07-04 01:33:55 | INFO | mpy_cli | 完成上传 [11/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorControl.py -> :control/MotorControl.py
2026-07-04 01:33:55 | INFO | mpy_cli | 开始上传 [12/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorEncoder.py -> :control/MotorEncoder.py
2026-07-04 01:33:56 | INFO | mpy_cli | 完成上传 [12/23]: D:/2026_SmartCar/PersonalCode/CarA/control/MotorEncoder.py -> :control/MotorEncoder.py
